dates,posts,sentence_tokenize,word_tokenize
"02,August,2004","

	 
       urllink iran: proposal debated for solving prostitution  the plan would create so-called ""chastity houses"" for destitute women where men could marry them for a few hours under islamic law. proponents say the plan would ""eradicate social corruption"" by legitimizing the sexual relations between the men and women.  via  urllink the daily grail 
     
    
","['\n\n\t \n       urllink iran: proposal debated for solving prostitution  the plan would create so-called ""chastity houses"" for destitute women where men could marry them for a few hours under islamic law.', 'proponents say the plan would ""eradicate social corruption"" by legitimizing the sexual relations between the men and women.', 'via  urllink the daily grail']","['via', 'urllink', 'the', 'daily', 'grail']"
"02,August,2004","

	 
       urllink kiss your privacy goodbye  give us your email address and we'll sell it on to 2000 spam merchants before you can say ""privacy policy"". look forward to a mailbox filled with penis enlargers, porn passwords, pleas to launder millions of pounds through your bank account and more viruses than you ever knew existed.  via  urllink samizdata.net 
     
    
","['\n\n\t \n       urllink kiss your privacy goodbye  give us your email address and we\'ll sell it on to 2000 spam merchants before you can say ""privacy policy"".', 'look forward to a mailbox filled with penis enlargers, porn passwords, pleas to launder millions of pounds through your bank account and more viruses than you ever knew existed.', 'via  urllink samizdata.net']","['via', 'urllink', 'samizdata.net']"
"02,August,2004","

	 
       urllink atomic plans returned to japan  they show how far japan got in trying to build nuclear weapons of its own before the united states dropped atomic bombs on hiroshima and nagasaki...  via  urllink the memory hole 
     
    
",['\n\n\t \n       urllink atomic plans returned to japan  they show how far japan got in trying to build nuclear weapons of its own before the united states dropped atomic bombs on hiroshima and nagasaki...  via  urllink the memory hole'],"['urllink', 'atomic', 'plans', 'returned', 'to', 'japan', 'they', 'show', 'how', 'far', 'japan', 'got', 'in', 'trying', 'to', 'build', 'nuclear', 'weapons', 'of', 'its', 'own', 'before', 'the', 'united', 'states', 'dropped', 'atomic', 'bombs', 'on', 'hiroshima', 'and', 'nagasaki', '...', 'via', 'urllink', 'the', 'memory', 'hole']"
"02,August,2004","

	 
       urllink homeland insecurity  ""pornography!"" he exclaimed. if the rise of the internet has shown anything, it is that huge numbers of middle-class, middle-management types like to look at dirty pictures on computer screens. a good way to steal the corporate or government secrets these middle managers are privy to, would be to set up a pornographic web site.
     
    
","['\n\n\t \n       urllink homeland insecurity  ""pornography!""', 'he exclaimed.', 'if the rise of the internet has shown anything, it is that huge numbers of middle-class, middle-management types like to look at dirty pictures on computer screens.', 'a good way to steal the corporate or government secrets these middle managers are privy to, would be to set up a pornographic web site.']","['a', 'good', 'way', 'to', 'steal', 'the', 'corporate', 'or', 'government', 'secrets', 'these', 'middle', 'managers', 'are', 'privy', 'to', ',', 'would', 'be', 'to', 'set', 'up', 'a', 'pornographic', 'web', 'site', '.']"
"02,August,2004","

	 
       urllink men arrested for watching porn film in car 
     
    
",['\n\n\t \n       urllink men arrested for watching porn film in car'],"['urllink', 'men', 'arrested', 'for', 'watching', 'porn', 'film', 'in', 'car']"
"02,August,2004","

	 
       urllink liberty in our lifetime!  we will repeal state taxes and wasteful state government programs. we will end the collaboration between state and federal law enforcement officials in enforcing unconstitutional laws. we will repeal laws outlawing drugs and guns. we will end asset forfeiture and abuses of eminent domain. we will privatize utilities and end inefficient regulations and monopolies. then we will negotiate directly with the federal government for more autonomy.  provided of course, that the feds don't send in the atf to burn us all alive in our state house...  via  urllink disinformation 
     
    
","['\n\n\t \n       urllink liberty in our lifetime!', 'we will repeal state taxes and wasteful state government programs.', 'we will end the collaboration between state and federal law enforcement officials in enforcing unconstitutional laws.', 'we will repeal laws outlawing drugs and guns.', 'we will end asset forfeiture and abuses of eminent domain.', 'we will privatize utilities and end inefficient regulations and monopolies.', 'then we will negotiate directly with the federal government for more autonomy.', ""provided of course, that the feds don't send in the atf to burn us all alive in our state house...  via  urllink disinformation""]","['provided', 'of', 'course', ',', 'that', 'the', 'feds', 'do', ""n't"", 'send', 'in', 'the', 'atf', 'to', 'burn', 'us', 'all', 'alive', 'in', 'our', 'state', 'house', '...', 'via', 'urllink', 'disinformation']"
"02,August,2004","

	 
       urllink radioactive material missing in midwest  federal agents and teams of nuclear specialists are searching the midwest for a mysterious shipment of radioactive material that was trucked across the canadian border into michigan in may, government officials say.
     
    
","['\n\n\t \n       urllink radioactive material missing in midwest  federal agents and teams of nuclear specialists are searching the midwest for a mysterious shipment of radioactive material that was trucked across the canadian border into michigan in may, government officials say.']","['urllink', 'radioactive', 'material', 'missing', 'in', 'midwest', 'federal', 'agents', 'and', 'teams', 'of', 'nuclear', 'specialists', 'are', 'searching', 'the', 'midwest', 'for', 'a', 'mysterious', 'shipment', 'of', 'radioactive', 'material', 'that', 'was', 'trucked', 'across', 'the', 'canadian', 'border', 'into', 'michigan', 'in', 'may', ',', 'government', 'officials', 'say', '.']"
"02,August,2004","

	 
       urllink free pills for people living near reactors  pennsylvania officials outlined yesterday how they will distribute free potassium iodide pills to one million people who live or work near nuclear power plants to protect them from thyroid cancer in the event that radiation is released.
     
    
",['\n\n\t \n       urllink free pills for people living near reactors  pennsylvania officials outlined yesterday how they will distribute free potassium iodide pills to one million people who live or work near nuclear power plants to protect them from thyroid cancer in the event that radiation is released.'],"['urllink', 'free', 'pills', 'for', 'people', 'living', 'near', 'reactors', 'pennsylvania', 'officials', 'outlined', 'yesterday', 'how', 'they', 'will', 'distribute', 'free', 'potassium', 'iodide', 'pills', 'to', 'one', 'million', 'people', 'who', 'live', 'or', 'work', 'near', 'nuclear', 'power', 'plants', 'to', 'protect', 'them', 'from', 'thyroid', 'cancer', 'in', 'the', 'event', 'that', 'radiation', 'is', 'released', '.']"
"02,August,2004","

	 
       urllink 'roachman' doomsday attack  i'm going to destroy this world. i'm going to terrorize everybody in the world by unleashing my cockroaches...  via  urllink nwd 
     
    
","[""\n\n\t \n       urllink 'roachman' doomsday attack  i'm going to destroy this world."", ""i'm going to terrorize everybody in the world by unleashing my cockroaches...  via  urllink nwd""]","['i', ""'m"", 'going', 'to', 'terrorize', 'everybody', 'in', 'the', 'world', 'by', 'unleashing', 'my', 'cockroaches', '...', 'via', 'urllink', 'nwd']"
"02,August,2004","

	 
       urllink virus behind insanity  ...an unknown infectious agent, and possibly other biological factors, such as ""changes in diet and exposure to toxins."" growing population and urbanization allowed the infectious agent -- a virus or parasite -- to spread more rapidly in the densely populated cities...  via  urllink aberrant news 
     
    
","['\n\n\t \n       urllink virus behind insanity  ...an unknown infectious agent, and possibly other biological factors, such as ""changes in diet and exposure to toxins.""', 'growing population and urbanization allowed the infectious agent -- a virus or parasite -- to spread more rapidly in the densely populated cities...  via  urllink aberrant news']","['growing', 'population', 'and', 'urbanization', 'allowed', 'the', 'infectious', 'agent', '--', 'a', 'virus', 'or', 'parasite', '--', 'to', 'spread', 'more', 'rapidly', 'in', 'the', 'densely', 'populated', 'cities', '...', 'via', 'urllink', 'aberrant', 'news']"
