Bathroom,Bedroom2,Car,CouncilArea,CurrentMonth,CurrentYear,Distance,Landsize,Lattitude,Longtitude,Method,Postcode,Price,Propertycount,Regionname,Rooms,SellerG,Suburb,Type
2.0,3.0,2.0,10,10,2016,13.8,230.0,-37.8646,144.827,1,3018.0,605000.0,5301.0,7,3,140,7,2
2.0,3.0,2.0,10,11,2017,13.8,197.0,-37.8579,144.8181,1,3018.0,705000.0,5301.0,7,3,334,7,1
1.0,2.0,1.0,10,11,2017,13.8,0.0,-37.8678,144.8384,3,3018.0,391000.0,5301.0,7,2,115,7,2
1.0,2.0,1.0,10,11,2017,13.8,0.0,-37.8659,144.83100000000002,3,3018.0,440000.0,5301.0,7,2,334,7,2
1.0,4.0,2.0,10,11,2017,13.8,745.0,-37.8658,144.8155,1,3018.0,845000.0,5301.0,7,4,334,7,0
1.0,3.0,2.0,10,11,2017,13.8,512.0,-37.80696302719972,144.99671101938742,1,3018.0,766000.0,5301.0,7,3,324,7,0
2.0,3.0,2.0,10,12,2016,13.8,211.0,-37.8698,144.816,3,3018.0,743000.0,5301.0,7,3,116,7,1
1.0,3.0,2.0,10,12,2016,13.8,512.0,-37.80696302719972,144.99671101938742,3,3018.0,650000.0,5301.0,7,3,324,7,1
2.0,3.0,1.0,10,8,2016,13.8,69.0,-37.868,144.8286,3,3018.0,730000.0,5301.0,7,3,21,7,2
1.0,3.0,2.0,10,8,2016,13.8,512.0,-37.80696302719972,144.99671101938742,1,3018.0,916500.0,5301.0,7,3,334,7,1
1.0,3.0,4.0,10,5,2016,13.8,625.0,-37.8611,144.8114,1,3018.0,635000.0,5301.0,7,3,290,7,0
1.0,2.0,1.0,10,5,2016,13.8,168.0,-37.8676,144.8202,3,3018.0,620000.0,5301.0,7,2,334,7,2
1.0,2.0,1.0,10,10,2016,13.8,137.0,-37.8655,144.8299,1,3018.0,447000.0,5301.0,7,2,45,7,2
2.0,3.0,1.0,10,4,2016,13.8,70.0,-37.868,144.8287,3,3018.0,730000.0,5301.0,7,3,21,7,2
1.0,3.0,2.0,10,4,2016,13.8,606.0,-37.8608,144.8124,1,3018.0,678000.0,5301.0,7,3,334,7,0
2.0,2.0,1.0,10,7,2016,13.8,175.0,-37.8687,144.8268,0,3018.0,580000.0,5301.0,7,2,32,7,2
1.0,3.0,2.0,10,9,2016,13.8,363.0,-37.8674,144.8375,1,3018.0,712000.0,5301.0,7,3,334,7,0
2.0,3.0,2.0,10,3,2017,13.8,534.0,-37.86,144.8245,3,3018.0,840000.0,5301.0,7,3,115,7,0
1.0,3.0,2.0,10,11,2016,13.8,724.0,-37.8672,144.817,1,3018.0,980000.0,5301.0,7,3,21,7,0
1.0,3.0,2.0,10,11,2016,13.8,512.0,-37.80696302719972,144.99671101938742,1,3018.0,1000000.0,5301.0,7,4,21,7,0
2.0,3.0,0.0,10,5,2016,13.8,265.0,-37.8583,144.8172,1,3018.0,605100.0,5301.0,7,3,334,7,1
3.0,3.0,1.0,10,8,2016,13.8,577.0,-37.8699,144.8235,0,3018.0,880000.0,5301.0,7,3,21,7,0
2.0,3.0,1.0,10,4,2016,13.8,205.0,-37.8684,144.815,1,3018.0,577000.0,5301.0,7,3,324,7,2
1.0,4.0,0.0,10,2,2017,13.8,797.0,-37.8663,144.8387,1,3018.0,1030000.0,5301.0,7,4,21,7,0
1.0,3.0,2.0,10,2,2017,13.8,181.0,-37.8659,144.822,1,3018.0,605000.0,5301.0,7,3,21,7,2
1.0,3.0,2.0,10,2,2017,13.8,512.0,-37.80696302719972,144.99671101938742,1,3018.0,685000.0,5301.0,7,3,21,7,0
2.0,3.0,2.0,10,6,2016,13.8,529.0,-37.8612,144.8247,1,3018.0,753000.0,5301.0,7,3,21,7,0
2.0,2.0,1.0,10,11,2016,13.8,675.0,-37.8653,144.8129,3,3018.0,857000.0,5301.0,7,2,334,7,0
1.0,3.0,1.0,10,5,2016,13.8,929.0,-37.8651,144.832,1,3018.0,1500000.0,5301.0,7,3,21,7,0
2.0,3.0,1.0,10,5,2016,13.8,70.0,-37.868,144.8285,3,3018.0,730000.0,5301.0,7,3,21,7,2
1.0,3.0,4.0,10,5,2016,13.8,697.0,-37.871,144.8075,1,3018.0,900000.0,5301.0,7,3,290,7,0
1.0,3.0,2.0,10,8,2016,13.8,604.0,-37.8631,144.8195,1,3018.0,740000.0,5301.0,7,3,115,7,0
2.0,4.0,3.0,10,8,2016,13.8,532.0,-37.8637,144.8365,1,3018.0,931000.0,5301.0,7,4,290,7,0
1.0,2.0,1.0,10,7,2016,13.8,154.0,-37.8646,144.8272,3,3018.0,535600.0,5301.0,7,2,73,7,0
3.0,5.0,6.0,10,3,2016,11.1,592.0,-37.8388,144.8567,1,3025.0,1085000.0,5132.0,7,5,96,9,0
1.0,3.0,2.0,10,3,2016,11.1,533.0,-37.8291,144.835,1,3025.0,781000.0,5132.0,7,3,140,9,0
1.0,3.0,2.0,10,3,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,857500.0,5132.0,7,4,334,9,0
1.0,3.0,2.0,10,4,2017,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,960000.0,5132.0,7,4,290,9,0
1.0,3.0,3.0,10,4,2017,11.1,554.0,-37.8449,144.85,3,3025.0,750000.0,5132.0,7,3,140,9,0
1.0,2.0,1.0,10,4,2017,11.1,77.0,-37.8351,144.8529,1,3025.0,421000.0,5132.0,7,2,334,9,1
1.0,3.0,3.0,10,4,2017,11.1,655.0,-37.8338,144.8562,1,3025.0,1405000.0,5132.0,7,3,290,9,0
1.0,3.0,2.0,10,4,2016,11.1,534.0,-37.8284,144.8355,1,3025.0,683000.0,5132.0,7,3,96,9,0
1.0,3.0,3.0,10,4,2016,11.1,540.0,-37.8267,144.8368,1,3025.0,623000.0,5132.0,7,3,290,9,0
2.0,3.0,1.0,10,6,2016,11.1,0.0,-37.8379,144.8583,4,3025.0,720000.0,5132.0,7,3,115,9,0
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,780000.0,5132.0,7,4,334,9,1
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,720000.0,5132.0,7,3,334,9,2
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,705000.0,5132.0,7,3,312,9,0
1.0,3.0,1.0,10,7,2016,11.1,328.0,-37.838,144.8555,1,3025.0,588000.0,5132.0,7,3,324,9,0
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,4,3025.0,720000.0,5132.0,7,4,334,9,0
1.0,3.0,3.0,10,7,2016,11.1,540.0,-37.8294,144.8378,0,3025.0,710000.0,5132.0,7,3,312,9,0
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,550000.0,5132.0,7,2,251,9,0
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,4,3025.0,640000.0,5132.0,7,3,334,9,2
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,537500.0,5132.0,7,3,334,9,0
1.0,3.0,4.0,10,8,2016,11.1,559.0,-37.8448,144.8529,3,3025.0,875000.0,5132.0,7,4,140,9,0
1.0,3.0,2.0,10,8,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,800000.0,5132.0,7,3,21,9,0
1.0,3.0,2.0,10,10,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,713500.0,5132.0,7,3,115,9,1
1.0,3.0,3.0,10,10,2016,11.1,554.0,-37.8449,144.85,4,3025.0,700000.0,5132.0,7,3,140,9,0
1.0,3.0,2.0,10,10,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,551000.0,5132.0,7,2,251,9,0
1.0,3.0,2.0,10,10,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,685000.0,5132.0,7,3,115,9,0
1.0,2.0,1.0,10,11,2017,11.1,252.0,-37.8397,144.8602,1,3025.0,640000.0,5132.0,7,2,324,9,1
1.0,4.0,4.0,10,12,2016,11.1,558.0,-37.8451,144.8529,3,3025.0,650000.0,5132.0,7,4,324,9,0
1.0,3.0,2.0,10,12,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,925000.0,5132.0,7,3,251,9,0
1.0,3.0,2.0,10,5,2016,11.1,512.0,-37.80696302719972,144.99671101938742,4,3025.0,670000.0,5132.0,7,3,115,9,1
1.0,3.0,2.0,10,5,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,680000.0,5132.0,7,3,132,9,0
1.0,3.0,2.0,10,5,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,765000.0,5132.0,7,3,115,9,0
2.0,3.0,2.0,10,5,2016,11.1,171.0,-37.8337,144.8554,1,3025.0,675000.0,5132.0,7,3,334,9,0
1.0,3.0,2.0,10,10,2016,11.1,585.0,-37.8258,144.8523,1,3025.0,708000.0,5132.0,7,3,115,9,0
1.0,3.0,2.0,10,10,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,656000.0,5132.0,7,3,116,9,1
1.0,3.0,2.0,10,10,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,883000.0,5132.0,7,4,334,9,0
1.0,4.0,4.0,10,10,2016,11.1,851.0,-37.8345,144.8444,3,3025.0,965000.0,5132.0,7,4,116,9,0
1.0,3.0,2.0,10,10,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,870000.0,5132.0,7,3,132,9,0
1.0,3.0,2.0,10,10,2016,11.1,512.0,-37.80696302719972,144.99671101938742,0,3025.0,681000.0,5132.0,7,3,312,9,0
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,2,3025.0,522500.0,5132.0,7,2,334,9,0
1.0,3.0,2.0,10,9,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,972000.0,5132.0,7,5,290,9,0
1.0,3.0,2.0,10,6,2016,11.1,512.0,-37.80696302719972,144.99671101938742,0,3025.0,590000.0,5132.0,7,3,251,9,1
1.0,3.0,2.0,10,6,2016,11.1,512.0,-37.80696302719972,144.99671101938742,0,3025.0,450000.0,5132.0,7,2,251,9,0
1.0,3.0,2.0,10,6,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,765000.0,5132.0,7,3,115,9,0
1.0,3.0,2.0,10,6,2016,11.1,512.0,-37.80696302719972,144.99671101938742,4,3025.0,750000.0,5132.0,7,3,115,9,0
1.0,3.0,3.0,10,11,2016,11.1,551.0,-37.8254,144.8514,1,3025.0,680000.0,5132.0,7,3,290,9,0
1.0,3.0,2.0,10,11,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,510000.0,5132.0,7,2,324,9,1
1.0,3.0,3.0,10,11,2016,11.1,602.0,-37.8327,144.8451,3,3025.0,770000.0,5132.0,7,3,334,9,0
1.0,3.0,2.0,10,5,2016,11.1,740.0,-37.8269,144.8455,1,3025.0,923000.0,5132.0,7,3,115,9,0
2.0,4.0,4.0,10,5,2016,11.1,315.0,-37.8391,144.8467,3,3025.0,693000.0,5132.0,7,4,254,9,0
2.0,5.0,2.0,10,8,2016,11.1,276.0,-37.8262,144.8443,3,3025.0,620000.0,5132.0,7,3,132,9,0
1.0,3.0,2.0,10,8,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,800000.0,5132.0,7,3,48,9,0
1.0,3.0,1.0,10,8,2016,11.1,531.0,-37.8277,144.8385,1,3025.0,728500.0,5132.0,7,3,140,9,0
2.0,3.0,1.0,10,8,2016,11.1,590.0,-37.8382,144.8649,1,3025.0,931000.0,5132.0,7,3,334,9,0
1.0,3.0,4.0,10,8,2016,11.1,715.0,-37.8423,144.8632,1,3025.0,988000.0,5132.0,7,3,290,9,0
1.0,3.0,2.0,10,4,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,590000.0,5132.0,7,3,251,9,0
1.0,3.0,2.0,10,4,2016,11.1,561.0,-37.8444,144.8491,1,3025.0,590000.0,5132.0,7,3,312,9,0
1.0,2.0,2.0,10,9,2016,11.1,691.0,-37.834,144.8553,1,3025.0,610000.0,5132.0,7,2,251,9,0
2.0,3.0,3.0,10,2,2017,11.1,555.0,-37.8318,144.8388,1,3025.0,815000.0,5132.0,7,3,334,9,0
1.0,4.0,2.0,10,2,2017,11.1,708.0,-37.833,144.8494,1,3025.0,970000.0,5132.0,7,4,115,9,0
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,840000.0,5132.0,7,4,334,9,0
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,840000.0,5132.0,7,3,290,9,0
1.0,4.0,3.0,10,6,2016,11.1,668.0,-37.8262,144.8439,1,3025.0,760000.0,5132.0,7,4,132,9,0
1.0,3.0,2.0,10,6,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,852500.0,5132.0,7,3,251,9,0
3.0,4.0,1.0,10,6,2016,11.1,252.0,-37.8393,144.8568,1,3025.0,847500.0,5132.0,7,4,251,9,1
1.0,4.0,4.0,10,11,2016,11.1,633.0,-37.8375,144.8541,3,3025.0,1200000.0,5132.0,7,4,251,9,0
1.0,3.0,2.0,10,11,2016,11.1,512.0,-37.80696302719972,144.99671101938742,1,3025.0,630000.0,5132.0,7,3,251,9,0
1.0,3.0,1.0,10,11,2016,11.1,557.0,-37.8441,144.8505,3,3025.0,700000.0,5132.0,7,3,132,9,0
1.0,3.0,1.0,10,5,2016,11.1,536.0,-37.8285,144.8351,0,3025.0,625000.0,5132.0,7,3,132,9,0
1.0,2.0,1.0,10,8,2016,11.1,153.0,-37.8332,144.8649,1,3025.0,292000.0,5132.0,7,2,140,9,2
1.0,3.0,2.0,10,8,2016,11.1,512.0,-37.80696302719972,144.99671101938742,0,3025.0,640000.0,5132.0,7,3,334,9,1
1.0,3.0,2.0,10,7,2016,11.1,512.0,-37.80696302719972,144.99671101938742,3,3025.0,800000.0,5132.0,7,3,251,9,0
1.0,2.0,1.0,28,3,2016,6.3,0.0,-37.8543,145.0262,1,3143.0,599000.0,4836.0,6,2,142,11,2
1.0,2.0,0.0,28,3,2016,6.3,861.0,-37.8539,145.0284,4,3143.0,550000.0,4836.0,6,2,213,11,2
2.0,3.0,2.0,28,3,2016,6.3,0.0,-37.8552,145.016,1,3143.0,995000.0,4836.0,6,3,180,11,2
2.0,3.0,2.0,28,3,2016,6.3,101.0,-37.854,145.0135,1,3143.0,1205000.0,4836.0,6,3,142,11,1
1.0,3.0,2.0,28,3,2016,6.3,512.0,-37.80696302719972,144.99671101938742,1,3143.0,2675000.0,4836.0,6,3,180,11,0
2.0,3.0,2.0,28,3,2016,6.3,296.0,-37.8614,145.0274,1,3143.0,1939000.0,4836.0,6,3,142,11,0
1.0,1.0,0.0,28,3,2016,6.3,0.0,-37.853,145.0167,1,3143.0,421500.0,4836.0,6,1,32,11,2
1.0,3.0,2.0,28,3,2016,6.3,512.0,-37.80696302719972,144.99671101938742,3,3143.0,585000.0,4836.0,6,2,334,11,2
1.0,3.0,2.0,28,4,2017,6.3,512.0,-37.80696302719972,144.99671101938742,1,3143.0,2050000.0,4836.0,6,3,180,11,0
1.0,3.0,1.0,28,4,2017,6.3,217.0,-37.8592,145.0182,1,3143.0,1870000.0,4836.0,6,3,126,11,0
1.0,2.0,2.0,28,4,2017,6.3,0.0,-37.8538,145.0127,1,3143.0,678000.0,4836.0,6,2,334,11,2
2.0,3.0,2.0,28,4,2017,6.3,0.0,-37.8537,145.0267,3,3143.0,1918000.0,4836.0,6,3,142,11,1
1.0,2.0,1.0,28,4,2017,6.3,0.0,-37.8619,145.0257,3,3143.0,660000.0,4836.0,6,2,334,11,2
2.0,3.0,1.0,28,4,2017,6.3,205.0,-37.8574,145.0281,1,3143.0,2050000.0,4836.0,6,3,180,11,0
1.0,2.0,2.0,28,4,2016,6.3,0.0,-37.8552,145.016,4,3143.0,700000.0,4836.0,6,2,142,11,2
2.0,3.0,2.0,28,4,2016,6.3,0.0,-37.8555,145.0291,1,3143.0,3625000.0,4836.0,6,2,142,11,2
2.0,4.0,2.0,28,4,2016,6.3,1581.0,-37.858000000000004,145.0111,4,3143.0,3000000.0,4836.0,6,4,142,11,0
1.0,3.0,2.0,28,6,2016,6.3,512.0,-37.80696302719972,144.99671101938742,1,3143.0,1930000.0,4836.0,6,2,142,11,0
2.0,8.0,2.0,28,7,2016,6.3,693.0,-37.8638,145.0229,0,3143.0,1525000.0,4836.0,6,5,142,11,0
2.0,3.0,1.0,28,7,2016,6.3,2113.0,-37.8543,145.0262,0,3143.0,735000.0,4836.0,6,3,180,11,2
1.0,2.0,1.0,28,7,2016,6.3,0.0,-37.8528,145.0268,1,3143.0,825000.0,4836.0,6,2,142,11,2
2.0,2.0,2.0,28,7,2016,6.3,246.0,-37.8566,145.0116,1,3143.0,1586000.0,4836.0,6,3,251,11,1
1.0,3.0,1.0,28,8,2016,6.3,0.0,-37.8596,145.0198,1,3143.0,645000.0,4836.0,6,2,180,11,2
2.0,2.0,1.0,28,8,2016,6.3,144.0,-37.8564,145.0228,3,3143.0,1435000.0,4836.0,6,1,142,11,0
1.0,1.0,1.0,28,10,2016,6.3,0.0,-37.8619,145.0185,0,3143.0,280000.0,4836.0,6,1,334,11,2
1.0,1.0,1.0,28,10,2016,6.3,0.0,-37.8605,145.0185,0,3143.0,400000.0,4836.0,6,1,334,11,2
2.0,2.0,2.0,28,10,2016,6.3,0.0,-37.8537,145.0267,1,3143.0,1780000.0,4836.0,6,2,180,11,0
1.0,2.0,1.0,28,10,2016,6.3,0.0,-37.8574,145.0174,1,3143.0,592500.0,4836.0,6,2,334,11,2
1.0,2.0,0.0,28,12,2016,6.3,249.0,-37.8543,145.016,1,3143.0,1210000.0,4836.0,6,2,180,11,0
2.0,4.0,2.0,28,12,2016,6.3,624.0,-37.8536,145.0173,1,3143.0,2801000.0,4836.0,6,4,180,11,0
1.0,1.0,0.0,28,5,2016,6.3,881.0,-37.8614,145.0222,1,3143.0,390000.0,4836.0,6,1,142,11,2
2.0,3.0,2.0,28,10,2016,6.3,405.0,-37.8545,145.0145,0,3143.0,1800000.0,4836.0,6,3,251,11,0
1.0,4.0,2.0,28,10,2016,6.3,495.0,-37.8613,145.0264,0,3143.0,2200000.0,4836.0,6,4,142,11,0
1.0,1.0,1.0,28,4,2016,6.3,0.0,-37.8537,145.0114,1,3143.0,324000.0,4836.0,6,1,142,11,2
3.0,5.0,4.0,28,9,2016,6.3,1491.0,-37.8602,145.013,1,3143.0,5525000.0,4836.0,6,6,180,11,0
1.0,3.0,2.0,28,9,2016,6.3,169.0,-37.851,145.0161,1,3143.0,1125000.0,4836.0,6,2,251,11,0
3.0,3.0,1.0,28,9,2016,6.3,301.0,-37.8511,145.0167,1,3143.0,2250000.0,4836.0,6,3,180,11,0
2.0,3.0,0.0,28,3,2017,6.3,336.0,-37.8558,145.015,1,3143.0,2360000.0,4836.0,6,3,334,11,0
2.0,2.0,0.0,28,3,2017,6.3,207.0,-37.8571,145.0224,4,3143.0,1900000.0,4836.0,6,2,142,11,0
1.0,1.0,1.0,28,3,2017,6.3,0.0,-37.8531,145.0115,3,3143.0,440000.0,4836.0,6,1,142,11,2
1.0,2.0,1.0,28,6,2016,6.3,0.0,-37.8646,145.0247,0,3143.0,490000.0,4836.0,6,2,255,11,2
2.0,3.0,1.0,28,6,2016,6.3,316.0,-37.8521,145.019,1,3143.0,2365000.0,4836.0,6,3,180,11,0
1.0,2.0,2.0,28,6,2016,6.3,212.0,-37.8542,145.0149,4,3143.0,1300000.0,4836.0,6,3,142,11,0
2.0,3.0,2.0,28,6,2016,6.3,0.0,-37.8597,145.0104,1,3143.0,732000.0,4836.0,6,3,111,11,2
1.0,2.0,1.0,28,11,2016,6.3,0.0,-37.8573,145.0186,3,3143.0,704000.0,4836.0,6,2,115,11,2
1.0,3.0,1.0,28,11,2016,6.3,0.0,-37.8596,145.0198,4,3143.0,620000.0,4836.0,6,2,180,11,2
1.0,3.0,2.0,28,5,2016,6.3,328.0,-37.8559,145.0158,1,3143.0,1900000.0,4836.0,6,3,180,11,0
1.0,1.0,1.0,28,8,2016,6.3,0.0,-37.8575,145.0174,3,3143.0,315000.0,4836.0,6,1,99,11,2
1.0,3.0,2.0,28,4,2016,6.3,512.0,-37.80696302719972,144.99671101938742,1,3143.0,1992000.0,4836.0,6,3,142,11,0
1.0,1.0,1.0,28,9,2016,6.3,0.0,-37.8509,145.0203,0,3143.0,450000.0,4836.0,6,1,334,11,2
1.0,2.0,1.0,28,2,2017,6.3,2471.0,-37.8573,145.0186,1,3143.0,710000.0,4836.0,6,2,142,11,2
1.0,2.0,1.0,28,2,2017,6.3,1194.0,-37.8604,145.0147,1,3143.0,872000.0,4836.0,6,2,142,11,2
1.0,2.0,1.0,28,2,2017,6.3,0.0,-37.8593,145.0156,1,3143.0,598000.0,4836.0,6,2,334,11,2
1.0,3.0,2.0,28,2,2017,6.3,186.0,-37.8554,145.0173,1,3143.0,1285000.0,4836.0,6,3,180,11,0
3.0,4.0,2.0,28,2,2017,6.3,421.0,-37.8593,145.0275,1,3143.0,3660000.0,4836.0,6,4,142,11,0
1.0,1.0,1.0,28,6,2016,6.3,0.0,-37.8618,145.0183,1,3143.0,520000.0,4836.0,6,2,334,11,2
1.0,3.0,2.0,28,6,2016,6.3,512.0,-37.80696302719972,144.99671101938742,1,3143.0,2760000.0,4836.0,6,4,180,11,0
1.0,3.0,2.0,28,11,2016,6.3,512.0,-37.80696302719972,144.99671101938742,4,3143.0,690000.0,4836.0,6,2,142,11,2
1.0,4.0,2.0,28,11,2016,6.3,709.0,-37.8574,145.016,1,3143.0,3625000.0,4836.0,6,4,142,11,0
3.0,4.0,3.0,28,11,2016,6.3,563.0,-37.8582,145.0138,4,3143.0,4200000.0,4836.0,6,4,151,11,0
1.0,3.0,2.0,28,11,2016,6.3,103.0,-37.8542,145.0135,1,3143.0,1101000.0,4836.0,6,3,142,11,1
2.0,3.0,2.0,28,11,2016,6.3,617.0,-37.8557,145.0264,1,3143.0,3512500.0,4836.0,6,3,180,11,0
3.0,4.0,4.0,28,5,2016,6.3,544.0,-37.8611,145.0195,0,3143.0,2000000.0,4836.0,6,4,180,11,0
1.0,2.0,1.0,28,5,2016,6.3,0.0,-37.853,145.0264,1,3143.0,869000.0,4836.0,6,3,142,11,2
1.0,3.0,2.0,28,8,2016,6.3,512.0,-37.80696302719972,144.99671101938742,1,3143.0,577000.0,4836.0,6,2,142,11,2
1.0,3.0,2.0,28,8,2016,6.3,512.0,-37.80696302719972,144.99671101938742,1,3143.0,2865000.0,4836.0,6,3,180,11,0
2.0,5.0,2.0,28,8,2016,6.3,617.0,-37.8611,145.0271,1,3143.0,2810000.0,4836.0,6,5,180,11,0
1.0,3.0,1.0,28,8,2016,6.3,0.0,-37.8573,145.0112,1,3143.0,565000.0,4836.0,6,2,255,11,2
1.0,1.0,1.0,28,8,2016,6.3,0.0,-37.8549,145.0113,1,3143.0,567000.0,4836.0,6,1,334,11,2
0.0,2.0,0.0,28,7,2016,6.3,0.0,-37.8568,145.0161,3,3143.0,546000.0,4836.0,6,2,334,11,2
1.0,2.0,1.0,28,7,2016,6.3,0.0,-37.8503,145.0185,1,3143.0,471500.0,4836.0,6,2,255,11,2
1.0,3.0,2.0,22,3,2016,5.9,0.0,-37.7756,144.9165,1,3032.0,455000.0,6567.0,7,2,206,12,2
1.0,3.0,2.0,22,3,2016,5.9,298.0,-37.7777,144.9195,1,3032.0,940000.0,6567.0,7,3,206,12,0
1.0,2.0,1.0,22,3,2016,5.9,0.0,-37.7761,144.9201,3,3032.0,467000.0,6567.0,7,2,41,12,2
1.0,3.0,2.0,22,4,2016,5.9,512.0,-37.80696302719972,144.99671101938742,1,3032.0,895000.0,6567.0,7,3,206,12,0
2.0,3.0,2.0,22,4,2017,5.9,277.0,-37.7777,144.9221,3,3032.0,1380000.0,6567.0,7,3,206,12,0
1.0,2.0,1.0,22,4,2017,5.9,423.0,-37.7736,144.9015,4,3032.0,490000.0,6567.0,7,2,142,12,2
3.0,4.0,1.0,22,4,2017,5.9,478.0,-37.7729,144.9179,1,3032.0,1850000.0,6567.0,7,4,41,12,0
1.0,3.0,2.0,22,4,2017,5.9,623.0,-37.7758,144.9089,1,3032.0,1284000.0,6567.0,7,3,328,12,0
2.0,3.0,2.0,22,4,2016,5.9,285.0,-37.775,144.9091,3,3032.0,971000.0,6567.0,7,3,206,12,0
1.0,2.0,1.0,22,4,2016,5.9,214.0,-37.7776,144.9142,0,3032.0,710000.0,6567.0,7,2,206,12,0
3.0,6.0,2.0,22,4,2016,5.9,1014.0,-37.7721,144.9184,0,3032.0,2425000.0,6567.0,7,6,41,12,0
1.0,2.0,1.0,22,4,2016,5.9,226.0,-37.7745,144.9093,3,3032.0,750000.0,6567.0,7,2,176,12,0
1.0,3.0,2.0,22,4,2016,5.9,512.0,-37.80696302719972,144.99671101938742,1,3032.0,840000.0,6567.0,7,2,41,12,0
1.0,2.0,1.0,22,6,2016,5.9,269.0,-37.7748,144.929,1,3032.0,1053000.0,6567.0,7,2,206,12,0
1.0,3.0,1.0,22,6,2016,5.9,417.0,-37.7756,144.9208,1,3032.0,1377000.0,6567.0,7,3,206,12,0
1.0,3.0,2.0,22,7,2016,5.9,350.0,-37.7759,144.91,1,3032.0,970000.0,6567.0,7,3,41,12,0
1.0,2.0,1.0,22,7,2016,5.9,330.0,-37.773,144.9049,1,3032.0,940000.0,6567.0,7,2,206,12,0
1.0,2.0,1.0,22,7,2016,5.9,118.0,-37.7807,144.9288,0,3032.0,751000.0,6567.0,7,2,206,12,0
1.0,2.0,1.0,22,7,2016,5.9,173.0,-37.7731,144.9206,3,3032.0,950000.0,6567.0,7,2,253,12,0
1.0,2.0,2.0,22,7,2016,5.9,228.0,-37.7718,144.9066,1,3032.0,685000.0,6567.0,7,2,41,12,2
1.0,4.0,2.0,22,8,2016,5.9,594.0,-37.7819,144.9064,1,3032.0,1230000.0,6567.0,7,3,206,12,0
1.0,2.0,1.0,22,8,2016,5.9,0.0,-37.7738,144.9345,1,3032.0,636500.0,6567.0,7,2,142,12,0
1.0,3.0,0.0,22,8,2016,5.9,317.0,-37.7746,144.9112,1,3032.0,910000.0,6567.0,7,3,253,12,0
1.0,3.0,2.0,22,8,2016,5.9,512.0,-37.80696302719972,144.99671101938742,0,3032.0,872500.0,6567.0,7,2,142,12,0
1.0,2.0,1.0,22,10,2016,5.9,226.0,-37.7774,144.9186,0,3032.0,770000.0,6567.0,7,2,206,12,0
1.0,3.0,2.0,22,10,2016,5.9,512.0,-37.80696302719972,144.99671101938742,0,3032.0,490000.0,6567.0,7,2,7,12,1
2.0,3.0,2.0,22,10,2016,5.9,229.0,-37.7778,144.9065,1,3032.0,960000.0,6567.0,7,3,316,12,0
1.0,4.0,1.0,22,10,2016,5.9,300.0,-37.7766,144.9143,3,3032.0,890000.0,6567.0,7,4,253,12,0
1.0,2.0,1.0,22,10,2016,5.9,170.0,-37.7732,144.9206,1,3032.0,965000.0,6567.0,7,2,206,12,0
1.0,3.0,2.0,22,11,2017,5.9,512.0,-37.80696302719972,144.99671101938742,0,3032.0,1200000.0,6567.0,7,4,206,12,0
1.0,3.0,1.0,22,11,2017,5.9,487.0,-37.7725,144.9146,1,3032.0,1440000.0,6567.0,7,3,206,12,0
1.0,2.0,0.0,22,11,2017,5.9,255.0,-37.7825,144.9208,1,3032.0,955000.0,6567.0,7,2,328,12,0
